clinic_name,address,postal_code,X,Y,LAT,LONG
SHENTON MEDICAL GROUP,10 SENGKANG CENTRAL BUANGKOK NEL MRT STATION #01-04 Singapore 545061,545061,34655.3131560679,40537.2069224827,1.38287785835055,103.893121564391
SHENTON MEDICAL GROUP,2 CHANGI BUSINESS PARK AVENUE 1 UE BIZHUB EAST #01-03 Singapore 486015,486015,42445.7483703026,35339.7414302602,1.33587114098432,103.963121876155
SHENTON MEDICAL GROUP,90 BRAS BASAH ROAD ESPLANADE MRT STATION #B1-02 Singapore 189562,189562,30421.9934839162,30671.6277715862,1.29365772453863,103.855081226245
SHENTON MEDICAL GROUP,30 WOODLANDS AVENUE 2 WOODLANDS MRT STATION #01-47/48/49 Singapore 738343,738343,22785.628602545,46518.2186195459,1.43696824751195,103.78646245158
SHENTON MEDICAL GROUP,263 SERANGOON CENTRAL DRIVE #01-59 Singapore 550263,550263,32298.0831735309,37328.8671169411,1.35386322697736,103.871939623369
SHENTON WELLNESS CENTRE,460 ALEXANDRA ROAD PSA BUILDING (ALEXANDRA RETAIL CENTRE) #02-15 Singapore 119963,119963,24432.5920465902,28496.4861653279,1.27398639988206,103.801264139551
SHERATON MEDICAL CLINIC,681 HOUGANG AVE 8 #01-843 Singapore 530681,530681,33827.0917704752,39442.5554239843,1.3729784028481,103.88567915953
SHIFA CLINIC & SURGERY,668 CHANDER RD #01-18/20 Singapore 210668,210668,30020.9990889164,32211.215331519,1.30758124026889,103.851478219734
SHIFA CLINIC (JURONG),501 Jurong West Street 51 #01-277 Singapore 640501,640501,15302.3418089914,36881.1948903166,1.34981225384763,103.719222201479
SHIM CLINIC,168 BEDOK SOUTH AVENUE 3 #01-473 Singapore 460168,460168,40381.2033734987,33588.6174397431,1.32003554111517,103.944570078049
SHINE FAMILY CLINIC,463 JURONG WEST STREET 41 #01-560 Singapore 640463,640463,15749.6066890932,36965.7347308975,1.35057698710495,103.723241115887
SHIRO AESTHETIC CLINIC,333A ORCHARD ROAD MANDARIN GALLERY #03-35 Singapore 238897,238897,28363.4079504288,31594.5850707572,1.30200471731967,103.836583965806
SIA & YEO HOUGANG CLINIC PTE LTD,573 Hougang Street 51 #01-21 Singapore 530573,530573,34035.9188230319,39948.7843037844,1.37755651169303,103.887555722487
SIA ALH CLINIC,25 AIRLINE ROAD AIRLINE HOUSE Singapore 819829,819829,46248.4503717873,39905.8330057785,1.37716302164885,103.997294020206
SIA FAMILY CLINIC AND SURGERY,10 HAIG RD #01-367 Singapore 430010,430010,34960.8350055718,33013.8764037061,1.31483950176271,103.895865169739
SIA TRAINING CENTRE CLINIC,720 UPPER CHANGI ROAD EAST Singapore 486852,486852,42753.3940334185,36438.2808209974,1.34580576604201,103.965886777549
SIGLAP CLINIC PTE LTD,308 TELOK KURAU ROAD VIBES @ EAST COAST #01-08 Singapore 423858,423858,36725.3578455115,32421.6050292719,1.30948276318531,103.911720115974
SILVER CROSS CLINIC,502 Jurong West Ave 1 #01-803 Singapore 640502,640502,15203.5743513244,36957.3883343879,1.35050127679183,103.718334683095
SILVER CROSS CLINIC (MARSILING),305 WOODLANDS STREET 31 #01-75 Singapore 730305,730305,21410.1258405667,45787.7046462949,1.43036145835568,103.774102414119
SILVER CROSS FAMILY CLINIC,846 YISHUN RING ROAD #01-3661 Singapore 760846,760846,28147.2310444569,44286.55224986,1.41678634718121,103.834641579241
SILVER CROSS FAMILY CLINIC,3 CHEONG CHIN NAM ROAD Singapore 599728,599728,21540.6003732372,36056.6341752093,1.34235722031429,103.775276992741
SILVER CROSS MEDICAL CENTRE PTE LTD,275A HOLLAND AVENUE Singapore 278993,278993,23764.2078014562,32675.3504355606,1.31177848895108,103.795257905221
SIMEI CLINIC & SURGERY,248 SIMEI ST 3 #01-132 Singapore 520248,520248,41379.4695046475,36193.6170810796,1.34359376269611,103.953541142825
SIMEI MEDICAL CENTRE,248 SIMEI ST 3 #01-104 Singapore 520248,520248,41379.4695046475,36193.6170810796,1.34359376269611,103.953541142825
SIMON ROAD FAMILY CLINIC,9 SIMON ROAD Singapore 545895,545895,33855.6918369489,38203.6699306313,1.36177436373461,103.885935907589
SIMS DRIVE MEDICAL CLINIC,53 SIMS PLACE #01-174 Singapore 380053,380053,33203.821803732,33343.8205509652,1.31782374680832,103.88007758537
SIN MIN CLINIC,221 UPPER THOMSON RD Singapore 574353,574353,28134.7766771974,37201.7435830161,1.35271387597343,103.834529633649
SINCERE MEDICAL & DENTAL CLINIC,292 YISHUN ST 22 #01-285 Singapore 760292,760292,28405.9457575099,46491.2444886211,1.4367247841896,103.836966390282
SINGAPORE AESTHETIC CENTRE,10 SINARAN DRIVE SQUARE 2 - NOVENA MEDICAL CENTER #10-13 Singapore 307506,307506,29206.6250939963,33662.3578150738,1.32070490289998,103.844160737673
SINGAPORE CANCER SOCIETY,9 BISHAN PLACE JUNCTION 8 OFFICE TOWER #06-05 Singapore 579837,579837,29718.5468669816,36954.9571796674,1.35048197856674,103.848760808564
SINGAPORE FAMILY CLINIC & SURGERY,153 BUKIT BATOK ST 11 #01-284 Singapore 650153,650153,18090.5954466578,36623.1316956133,1.34747947805083,103.744276460895
SINGAPORE FAMILY CLINIC & SURGERY (HOUGANG),108 HOUGANG AVE 1 #01-1299 Singapore 530108,530108,34318.370687758,37208.4582325239,1.35277393315536,103.890093177026
SINGAPORE FAMILY CLINIC & SURGERY (WOODLANDS),717 WOODLANDS DRIVE 70 #01-114 Singapore 730717,730717,24235.8665879431,46950.0483413506,1.44087378994664,103.79949417107
SINGAPORE GENERAL HOSPITAL HEALTH ASSESSMENT CENTRE,1 ORCHARD BOULEVARD CAMDEN CENTRE #16-04/05 Singapore 248649,248649,26952.5940440902,31719.8530864772,1.3031375815005,103.823907153629
SINGAPORE MEN'S HEALTH CLINIC,201B Tampines Street 21 #02-1097 Singapore 522201,522201,41320.2963531806,37283.8180963248,1.35345315769816,103.953009918868
SINGAPORE TECHNOLOGIES AEROSPACE MEDICAL CENTRE,"540 AIRPORT RD, PAYA LEBAR Singapore 539938",539938,35040.5466789982,36973.7286567371,1.35065096220592,103.896582332339
SINGAPORE TECHNOLOGIES ELECTRONICS LIMITED (IN-HOUSE MEDICAL CLINIC),24 ANG MO KIO ST 65 Singapore 569061,569061,29775.4422013334,41501.9145163316,1.3916030315183,103.849272321038
SINGAPORE TELECOM CLINIC,31 EXETER ROAD B2 COMCENTRE Singapore 239732,239732,28612.7203380899,31244.3505082019,1.29883731532586,103.83882414475
SINGAPORE TURF CLUB CASUALTY ROOM,1 TURF CLUB AVE SINGAPORE RACECOURSE Singapore 738078,738078,19752.8163759344,44867.0030383449,1.4220345374582,103.759210217078
SINGAPURA CLINIC,27 BENCOOLEN ST Bencoolen House #01-27 Singapore 189620,189620,29839.1054568448,31245.3024060223,1.29884587568635,103.849843761878
SINGHEALTH POLYCLINICS,11 BEDOK NORTH ST 1 HEARTBEAT@BEDOK #02-01/#03-01 Singapore 469662,469662,38996.658989693,34343.6586801149,1.32686438553512,103.932129515964
SINGHEALTH POLYCLINICS,163 BUKIT MERAH CENTRAL #04-3565/3575 Singapore 150163,150163,26177.1487926785,29590.5865443796,1.28388120820459,103.816939544137
SINGHEALTH POLYCLINICS,1 PASIR RIS DRIVE 4 #01-11 Singapore 519457,519457,42053.0647766622,38930.977465028,1.36834910753864,103.959595073675
SINGHEALTH POLYCLINICS,"80 MARINE PARADE CENTRAL #01-792, #02-101/103 Singapore 440080",440080,36282.29655272,31647.4854247421,1.30248202632176,103.9077387936
SINGHEALTH POLYCLINICS,681 PUNGGOL DRIVE OASIS TERRACES #02-01 Singapore 820681,820681,36891.3954429707,42737.9701953493,1.40278015725695,103.913215101343
SINGHEALTH POLYCLINICS - OUTRAM,3 SECOND HOSPITAL AVENUE LEVEL 2 HEALTH PROMOTION BOARD BUILDING Singapore 168937,168937,28559.5388550726,29117.4314298499,1.27960220723117,103.838346247786
SINGHEALTH POLYCLINICS - SENGKANG,2 SENGKANG SQUARE SENGKANG COMMUNITY HUB #01-06 Singapore 545025,545025,34762.2000911725,41625.5345311426,1.39272027297145,103.894082274522
SJ CLINIC & SURGERY,846 YISHUN RING ROAD YISHUN NEW TOWN #01-3619 Singapore 760846,760846,28147.2310444569,44286.55224986,1.41678634718121,103.834641579241
SJ CLINIC & SURGERY,391 ORCHARD ROAD NGEE ANN CITY #05-26 Singapore 238872,238872,28207.3720752401,31620.7876102403,1.30224168528688,103.835181912297
SKN MEDI AESTHETICS,176 ORCHARD ROAD THE CENTREPOINT #03-21/22 Singapore 238843,238843,28716.7486134721,31591.636454586,1.30197804494229,103.839758893141
SKN MEDIAESTHETICS & HAIR CENTRE,80 MARINE PARADE ROAD PARKWAY PARADE #05-01 Singapore 449269,449269,36008.6027896191,31491.3156742621,1.30106975506311,103.905279491524
SL AESTHETIC CLINIC,501 Orchard Road Wheelock Place #04-04 Singapore 238880,238880,27702.1243623986,31889.9934485927,1.30467628730254,103.830642027577
SL AESTHETIC CLINIC,1 WOODLANDS SQUARE CAUSEWAY POINT #04-11 Singapore 738099,738099,22732.1055453277,46418.9024941381,1.43607005878427,103.78598151419
SL AESTHETIC CLINIC,68 ORCHARD ROAD PLAZA SINGAPURA #03-33 Singapore 238839,238839,29305.3367980396,31455.5770551674,1.30074755251622,103.845047621297
SL CLINIC PTE LTD,10 TAMPINES CENTRAL 1 TAMPINES ONE #04-32 Singapore 529536,529536,40436.8625936658,37372.5921251476,1.35425637797861,103.945071751563
SL CLINIC PTE. LTD.,1 JURONG WEST CENTRAL 2 JURONG POINT #B1-62 Singapore 648886,648886,13907.0305282861,35735.7564695273,1.33945271661449,103.70668501289
SL CLINIC PTE. LTD.,3 GATEWAY DRIVE WESTGATE #04-22 Singapore 608532,608532,17922.485914909,35150.0649612676,1.33415754608946,103.742766383798
SL CLINIC PTE. LTD.,9 BISHAN PLACE JUNCTION 8 SHOPPING CENTRE #04-02C Singapore 579837,579837,29718.5468669816,36954.9571796674,1.35048197856674,103.848760808564
SLK FAMILY CLINIC & SURGERY PTE. LTD.,115 JALAN BUKIT MERAH TIONG BAHRU ORCHID #01-1615 Singapore 160115,160115,27239.9578274819,29280.9929851685,1.28108139632866,103.826489308768
SM HANEEFA CLINIC,11 CHAI CHEE ROAD #01-23 Singapore 460011,460011,38190.2934795149,34348.8234877847,1.32691137466795,103.924883893296
SMRT MEDICAL CLINIC @ BISHAN DEPOT,300 BISHAN ROAD BISHAN DEPOT #01 Singapore 579828,579828,30228.7263240165,37592.4652362187,1.35624734056498,103.853345140483
SMRT MEDICAL CLINIC @ WOODLANDS DEPOT,60 Woodlands Industrial Park E4 Woodlands Depot (SMRT) #01 Singapore 757705,757705,23736.0205600113,47866.3402370215,1.44916032780042,103.795002429078
SO'S CLINIC,413 YISHUN RING ROAD #01-1875 Singapore 760413,760413,29458.9111294528,45195.9685914219,1.42501074313138,103.846428227306
SOONG CLINIC AND SURGERY,162 MEI LING ST #01-353 Singapore 140162,140162,24609.8836738795,30516.4953654446,1.29225467139036,103.802856952057
SOZO AESTHETIC CLINIC,1 RAFFLES PLACE ONE RAFFLES PLACE #05-12/13 Singapore 048616,048616,29975.8693435866,29642.3739446029,1.28434954622309,103.851072545834
SP CLINIC,117 PENDING RD #01-224 Singapore 670117,670117,20728.5545008223,39920.5932183061,1.37730128071549,103.767979335905
SPRING MEDICAL CLINIC (OLD AIRPORT ROAD),39 Jalan Tiga #01-03 Singapore 390039,390039,33761.933670051,32237.734897865,1.3078206028234,103.885092299552
SRC MEDICAL CENTRE,1 Merlimau Road Singapore 628260,628260,14715.366151255,29342.674837932,1.28163643468791,103.713951107482
SSMC MEDICAL CLINIC,"70 PASIR RIS DR 1, 1ST FLOOR SYSTEMS ON SILICON MANUFACTURING COMPANY PTE Singapore 519527",519527,39300.4763582296,40511.1919234246,1.38264116117116,103.934861798494
ST AEROSPACE ENGINEERING MEDICAL CENTRE,600 WEST CAMP ROAD Singapore 797654,797654,31432.4240453099,44349.3529586401,1.41735408804032,103.864161940407
ST ANDREW'S MISSION HOSPITAL CLINIC (ELLIOT ROAD),1 ELLIOT ROAD Singapore 458686,458686,38731.9139862457,32562.6751420554,1.31075791710789,103.929750021205
ST GEORGES CLINIC AND SURGERY,3 ST GEORGE'S RD #01-105 Singapore 320003,320003,31092.6052105077,33870.5240267441,1.32258735187373,103.861107276991
ST KINETICS IN-HOUSE CLINIC,249 JALAN BOON LAY Singapore 619523,619523,14749.6966734793,35952.6131944116,1.34141426960002,103.714256754563
ST. ANDREW'S MISSION HOSPITAL CLINIC (KAMPONG GLAM),5 BEACH ROAD #01-4919 Singapore 190005,190005,31505.3498789317,31853.5190450829,1.30434622893364,103.864815778098
STAMFORD MEDICAL GROUP PTE LTD,681 RACE COURSE ROAD #01-303 Singapore 210681,210681,30443.2872526064,32890.0857380033,1.31372067382172,103.855272733514
STANDARD CLINIC & SURGERY,261 PUNGGOL WAY MULTI STOREY CAR PARK #01-05 Singapore 820261,820261,35067.2683749389,43029.1003450286,1.40541353725009,103.896823893544
STANFORD MEDICAL CLINIC & SURGERY,152 SERANGOON NORTH AVE 1 #01-308 Singapore 550152,550152,32373.1054887767,39041.015055092,1.36934726797813,103.872613997697
STARCARE CLINIC AND SURGERY  PTE. LTD.,207 BUKIT BATOK ST 21 #01-108 Singapore 650207,650207,18658.8022606389,36487.0140000582,1.34624866176032,103.749382188265
STAT MEDICAL CLINIC,2 SELETAR NORTH LINK PPT LODGE 1B #01-41 Singapore 797601,797601,34977.6344024306,44300.0762573965,1.41690780042691,103.896018765404
STAT MEDICAL CLINIC @ HOUGANG,311 HOUGANG AVENUE 5 #01-183 Singapore 530311,530311,34848.6293501005,38634.5340734888,1.36567073056472,103.89485821457
STATS CHIPPAC CLINIC,5 YISHUN STREET 23 Singapore 768442,768442,29033.5570914257,46801.1729933396,1.43952764919402,103.842606091212
STELLAR MEDICAL AESTHETIC CLINIC LLP,"10 SINARAN DRIVE SQUARE 2, NOVENA MEDICAL CENTER #11-31 Singapore 307506",307506,29206.6250939963,33662.3578150738,1.32070490289998,103.844160737673
STERLING CLINIC & SURGERY,3 LOR LEW LIAN #01-64 Singapore 531003,531003,32764.7602433819,36954.2618030087,1.35047535991422,103.876132957211
STERLING FAMILY CLINIC,84 BEDOK NORTH ST 4 #01-41 Singapore 460084,460084,39784.4447099434,34887.5066380352,1.33178245077457,103.939208398976
STEWARD CLINIC,4A LOYANG LANE #01-01 Singapore 508923,508923,43262.5913549178,39278.8823311441,1.37149482542617,103.970463664321
STMICROELECTRONICS PTE LTD (MEDICAL CENTRE),18 ANG MO KIO INDUSTRIAL PARK 2 Singapore 569505,569505,31560.6936461715,39472.7410787847,1.37325175248144,103.865313960364
STREET 11 CLINIC,139 TAMPINES ST 11 #01-18 Singapore 521139,521139,40374.3009414204,36477.4132377673,1.34616073984856,103.944509228
STREET 21 CLINIC (TAMPINES),201B TAMPINES ST 21 #02-1097 Singapore 522201,522201,41320.2963531806,37283.8180963248,1.35345315769816,103.953009918868
SUGINO INTERNATIONAL CLINIC,101 IRRAWADDY ROAD Royal Square At Novena #10-11 Singapore 329565,329565,29101.8481097715,33647.6136143096,1.32057156550963,103.843219261065
SUMMIT MEDICAL CLINIC,134 Jurong Gateway Road #01-307 Singapore 600134,600134,17483.1991910267,35132.0126817599,1.33399413849744,103.738819152518
SUMMIT MEDICAL CLINIC,632 ANG MO KIO AVE 4 #01-956 Singapore 560632,560632,28902.9631515578,40210.813845342,1.37992682002038,103.84143237207
SUNBEAM MEDICAL CLINIC,318B ANCHORVALE LINK ANCHORVALE GARDENS #01-257 Singapore 542318,542318,34187.2432444111,41748.0649590753,1.39382852195671,103.888915861917
SUNBEAM MEDICAL CLINIC,443C FAJAR ROAD #01-76 Singapore 673443,673443,20923.6909508605,40282.0852007046,1.38057053056185,103.76973269177
SUNLOVE FREE CLINIC,557 ANG MO KIO AVENUE 10 #01-1874 Singapore 560557,560557,30717.3733190448,39292.9307314977,1.37162570203322,103.857736107527
SUNNYVALE CLINIC & SURGERY,498 JURONG WEST ST 41 #01-466 Singapore 640498,640498,15868.2522515836,36717.6398426126,1.34833335760516,103.724307319237
SUNSHINE CLINIC FAMILY PRACTICE & SURGERY,445 TAMPINES STREET 42 #01-02 Singapore 520445,520445,41058.5730328156,37820.0133393854,1.35830242194341,103.950658405067
SUNSHINE FAMILY CLINIC,491 JURONG WEST AVE 1 #01-153 Singapore 640491,640491,16091.7264960169,36856.2035242002,1.3495865657325,103.72631531647
SW1 CLINIC,6A SHENTON WAY #02-19/20 Singapore 068815,068815,29746.0949999493,28936.5947860386,1.27796674080036,103.849007893861
SWISS CLINIC,1 FIFTH AVENUE GUTHRIE HOUSE #01-01 Singapore 268802,268802,23812.5895692244,34780.5753300674,1.33081740114675,103.795692352549
T & T FAMILY HEALTH CLINIC & SURGERY,181 KITCHENER ROAD NEW PARK SHOPPING ARCADE #01-32/36/37/38/39 Singapore 208533,208533,30486.9106814585,32535.8201156463,1.31051681728552,103.855664683346
T L KOH CLINIC & SURGERY,327 HOUGANG AVE 5 #01-178 Singapore 530327,530327,34974.3117042495,38926.024170028,1.36830683201863,103.895987624672
T M AUW CLINIC,123 HOUGANG AVE 1 #01-1406 Singapore 530123,530123,33891.6624601384,37275.811518468,1.35338313924637,103.88625894527
T MEDICAL CLINIC,115 CANBERRA WALK #01-05 Singapore 750115,750115,27490.4610484292,47525.9056000914,1.44608188224862,103.828739863564
T S WONG CLINIC & SURGERY,166 WOODLANDS ST 13 #02-523 Singapore 730166,730166,21554.5901142391,46149.4894109014,1.43363334048144,103.775400477732
TAI SENG CLINIC,11 IRVING PLACE #01-09/10 Singapore 369551,369551,33998.2299772106,35395.632109696,1.33637945097049,103.887216149582
TAMPINES 24-HR FAMILY CLINIC,201D TAMPINES ST 21 #01-1151 Singapore 524201,524201,41384.4689885915,37152.1435894389,1.35226231425317,103.953586491358
TAMPINES CLINIC AND SURGERY PTE LTD,139 TAMPINES ST 11 #01-10 Singapore 521139,521139,40374.3009414204,36477.4132377673,1.34616073984856,103.944509228
TAMPINES FAMILY MEDICINE CLINIC,1 Tampines Walk Our Tampines Hub #03-34 Singapore 528523,528523,39917.8685246811,37248.4145740773,1.35313357419619,103.940408213911
TAMPINES MEDICAL CENTRE,267 Tampines Street 21 #01-41 Singapore 520267,520267,40902.9007366478,36987.4156270977,1.3507727880637,103.9492592317
TAMPINES MEDILIFE CLINIC,801 TAMPINES AVE 4 #01-263 Singapore 520801,520801,39651.4516388814,36591.4495008923,1.34719233084529,103.938014037188
TAN & KOH CLINIC & SURGERY,121 Bedok Reservoir Rd #01-196 Singapore 470121,470121,36532.9851953348,34834.6118230913,1.33130517787876,103.909992224709
TAN & KOH CLINIC SURGERY,374 BT BATOK WEST AVE 5 ST 31 #01-206 Singapore 650374,650374,18809.5582492825,37784.5235836524,1.35798291106744,103.750736425731
TAN & YIK CLINIC & SURGERY,116 Bishan Street 12 #01-36 Singapore 570116,570116,29780.3450396056,36658.4777086917,1.34780072014565,103.849316086687
TAN LEE CLINIC & SURGERY,446 PASIR RIS DR 6 #01-126 Singapore 510446,510446,41845.143856734,39147.3716648538,1.37030619298611,103.95772686444
TAN MEDICAL CLINIC PTE LTD,339 ANG MO KIO AVE 1 #01-1583 Singapore 560339,560339,29758.0450420653,38567.4650039114,1.36506492207368,103.849115819192
TAN MEDICARE CLINIC PTE LTD,629 ANG MO KIO AVE 4 #01-986 Singapore 560629,560629,28789.0360347816,40230.4880650267,1.38010474990603,103.840408652998
TAN'S T & T CLINIC AND SURGERY,152 BISHAN STREET 11 BISHAN GREEN #01-213 Singapore 570152,570152,30373.0324777445,36422.0871167611,1.34566284676403,103.85464173325
TAN-TEOH CLINIC & SURGERY,101 TOWNER RD #01-216 Singapore 322101,322101,31090.4039713929,33520.8904955406,1.31942539040728,103.861087462608
TAN-TEOH CLINIC & SURGERY (ANG MO KIO BRANCH),302 ANG MO KIO AVE 3 #01-1846 Singapore 560302,560302,29373.4744485137,38791.3669652231,1.36708983179048,103.845660199054
TANAMERA CLINIC,73 BEDOK SOUTH AVE 3 #01-462 Singapore 460073,460073,40314.5727053974,33566.7747914381,1.31983803117225,103.943971359147
TANG FAMILY CLINIC,84 Jalan Jurong Kechil Singapore 598593,598593,21303.431863859,35858.0743556768,1.34056146494475,103.773145935854
TANG MEDICAL & SURGERY PTE LTD,8 JALAN BATU #01-11 Singapore 431008,431008,33549.0872714007,31664.8129676487,1.30263933968391,103.883179671688
TANGLIN DIVISION CLINIC,21 KAMPONG JAVA ROAD Singapore 228892,228892,29463.9733286575,32689.8848791979,1.31191019011223,103.846473100304
TANGLIN HALT CLINIC,39 TANGLIN HALT RD #01-119Q Singapore 143039,143039,24171.7128094867,31102.8163266927,1.29755710044079,103.798919730693
TANGLIN MEDICAL CLINIC,19 TANGLIN RD TANGLIN SHOPPING CENTRE #06-16/17 Singapore 247909,247909,27302.4306129278,32080.8931981456,1.30640271091405,103.827050588428
TANGLIN TRUST SCHOOL CLINIC,95 PORTSDOWN ROAD Singapore 139299,139299,23400.3374517005,31029.1508040857,1.29689079110557,103.791988594878
TANJONG PAGAR MEDICAL CLINIC,1 TANJONG PAGAR PLAZA #01-06 Singapore 082001,082001,29009.9295703888,28674.4683566671,1.27559619328056,103.842393164815
TAY CLINIC,117 BEDOK RESERVOIR ROAD #01-62 Singapore 470117,470117,36387.9422280827,34846.5572947413,1.33141324882714,103.908688936549
TAY CLINIC,494 GEYLANG RD Singapore 389452,389452,33748.8200358354,32845.8622463737,1.31332029224882,103.884974579974
TAY FAMILY CLINIC,326 SERANGOON AVENUE 3 #01-376 Singapore 550326,550326,31970.6072592736,36940.6068259068,1.35035198508252,103.868996990604
TAY MEDICAL CENTRE CLINIC & SURGERY,6 HOLLAND CLOSE #01-28 Singapore 271006,271006,23764.946945619,32159.7615752797,1.307115686261,103.795264617136
TAYKA MEDICAL,29A DESKER ROAD Singapore 209562,209562,30400.4260321189,32419.1484797131,1.30946168708528,103.854887567655
TAYKA MEDICAL FAMILY CLINIC,526 JURONG WEST STREET 52 #01-323 Singapore 640526,640526,15060.4064553927,36644.5359727107,1.34767189554905,103.717048366015
TC FAMILY CLINIC PTE LTD,526 JURONG WEST ST 52 #01-325 Singapore 640526,640526,15060.4064553927,36644.5359727107,1.34767189554905,103.717048366015
TEBAN GARDEN CLINIC,61 TEBAN GARDENS RD TEBAN PLACE #01-01 Singapore 600061,600061,17424.5715594302,33820.8410988897,1.32213636287767,103.738292803395
TECK GHEE CLINIC,451 ANG MO KIO AVE 10 #01-1765 Singapore 560451,560451,30471.6222018119,38979.7182110846,1.36879314171153,103.855527833291
TECK GHEE CLINIC (DR. KOH),451 ANG MO KIO AVE 10 #01-1765 Singapore 560451,560451,30471.6222018119,38979.7182110846,1.36879314171153,103.855527833291
TEH'S CLINIC & SURGERY,64 CIRCUIT ROAD #01-339 Singapore 370064,370064,33990.7164950761,34356.7356295325,1.32698404492371,103.887148432844
TEIN CLINIC & SURGERY,124 HOUGANG AVE 1 #01-1434 Singapore 530124,530124,33935.7789847147,37221.5728353131,1.3528926153746,103.886655349716
TEK DISPENSARY,4 TOA PAYOH LOR 7 #01-115 Singapore 310004,310004,30473.1246742545,35690.2979533561,1.33904479783229,103.85554106336
TEKKA CLINIC SURGERY,668 CHANDER ROAD #02-06 Singapore 210668,210668,30020.9990889164,32211.215331519,1.30758124026889,103.851478219734
TELOK BLANGAH CLINIC,78B TELOK BLANGAH STREET 32 #01-20 Singapore 102078,102078,25219.5491807856,28457.3958815932,1.27363295987741,103.808335234515
TELOK BLANGAH MEDICAL CENTRE,77 Telok Blangah Drive #01-244 Singapore 100077,100077,25273.2162833342,28491.5156781133,1.2739415320045,103.808817449676
TEMASEK CLINIC & SURGERY,73 BEDOK SOUTH AVENUE 3 #01-460 Singapore 460073,460073,40314.5727053974,33566.7747914381,1.31983803117225,103.943971359147
TEMASEK MEDICAL CENTRE,883 WOODLANDS ST 82 #02-466 Singapore 730883,730883,23240.3015413931,47157.8954982031,1.44275333232865,103.79054801524
TEMASEK MEDICAL CENTRE,624 CHOA CHU KANG ST 62 #01-226 Singapore 680624,680624,18403.3321241007,42214.6661470905,1.39804736153017,103.747084778932
TEMASEK MEDICAL CENTRE,406 SEMBAWANG DRIVE #01-824 Singapore 750406,750406,26181.5098340392,48283.1206567865,1.45292980520033,103.816977584813
TEMASEK MEDICAL CENTRE,413 BUKIT BATOK WEST AVE 4 #01-214 Singapore 650413,650413,18348.9061123949,38401.8597240634,1.36356572674157,103.746596967526
TEMASEK MEDICAL CLINIC,212 TOA PAYOH LOR 8 #01-41 Singapore 310212,310212,30338.8452441538,35867.010765994,1.34064293639027,103.85433449712
TEMASEK MEDICAL CLINIC,86 BEDOK NORTH ST 4 #01-177 Singapore 460086,460086,39760.0627291424,34971.3649344277,1.33254084365722,103.93898934581
TENG CLINIC,171 STIRLING ROAD #01-1101 Singapore 140171,140171,24720.0582568391,30348.1759857647,1.29073246202287,103.803846934678
TEO CLINIC & SURGERY PTE LTD,352 CLEMENTI AVE 2 #01-111 Singapore 120352,120352,21103.5526931838,32951.8534610365,1.31427860227342,103.771350557894
TEOH CLINIC FAMILY PRACTICE,47 LORONG 6 TOA PAYOH #01-142 Singapore 310047,310047,30305.0007349465,35454.2743607294,1.3369102976317,103.854030352751
TERRA MEDICAL CLINIC,9 SCOTTS ROAD PACIFIC PLAZA #11-03 Singapore 228210,228210,27867.5189468129,32096.8522952404,1.30654704697703,103.832128174215
TES CLINIC FOR FACE AND JAW,304 ORCHARD ROAD LUCKY PLAZA #05-42 Singapore 238863,238863,28071.5971645994,31871.1748442725,1.30450609984441,103.833961913093
TEXTILE CENTRE CLINIC,200 JLN SULTAN TEXTILE CENTRE #03-32 Singapore 199018,199018,31150.8905717458,31808.4143919107,1.30393835645619,103.861630792094
TH CHIA MEDICAL PRACTICE,151 SERANGOON NORTH AVENUE 2 #01-19 Singapore 550151,550151,32502.6820914433,39040.8051466253,1.36934535015798,103.873778334096
THAI SHEN FAMILY CLINIC PTE LTD,84 BEDOK NORTH ST 4 #01-65 Singapore 460084,460084,39784.4447099434,34887.5066380352,1.33178245077457,103.939208398976
THE AESTHETICS CENTRE LASER AND MEDICAL AESTHETICS CLINIC,1 KIM SENG PROMENADE GREAT WORLD CITY #01-33 Singapore 237994,237994,27855.0077968157,30647.6002894119,1.29344052187939,103.832015762404
THE AESTHETICS CLINIC,91 Bukit Batok West Avenue 2 Civil Service Club #05-02 Singapore 659206,659206,18658.1261949526,37191.4832510911,1.35261962406514,103.749375894963
THE AESTHETICS MEDICAL CLINIC,290 ORCHARD ROAD PARAGON #06-21 Singapore 238859,238859,28282.5637398545,31801.0936260298,1.30387230879998,103.835857545469
THE AIVEE CLINIC BY DR Z TEO,290 ORCHARD ROAD PARAGON #11-04/05 Singapore 238859,238859,28282.5637398545,31801.0936260298,1.30387230879998,103.835857545469
THE BALMORAL CLINIC,5 STADIUM WALK LEISURE PARK KALLANG #02-21 Singapore 397693,397693,32802.8046472076,31627.396624485,1.30230108405231,103.876473975883
THE BALMORAL CLINIC  FAMILY MEDICINE,271 BUKIT TIMAH RD BALMORAL PLAZA #02-12 Singapore 259708,259708,28241.389263296,33190.7233337797,1.31643963008362,103.835487584433
THE BISHAN FAMILY DOCTORS,283 BISHAN ST 22 #01-181 Singapore 570283,570283,29272.0322091243,37887.8853883017,1.35891907129934,103.844748631736
THE BONHAM CLINIC,100 PECK SEAH STREET #11-16/17 Singapore 079333,079333,29218.2255711703,28705.9976678006,1.27588132600637,103.844264781517
